"edge_id","country","mechanism_id","mechanism_name","source_actor_id","source_actor_name","target_actor_id","target_actor_name","relationship_type","process_stage","domestic_source_id","citation","legal_text_excerpt","legal_anchor_type","anchor_strength","mandatory_or_discretionary","timeline_defined","remedy_available","territorial_level","edge_confidence","edge_derivation_method","manual_review_required","notes"
"MEX-V2-SUP-0250","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0251","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0252","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0253","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0254","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0255","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0256","Mexico","MEX-MECH-011","transparency_and_accountability","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 1 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0257","Mexico","MEX-MECH-001","vote","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0258","Mexico","MEX-MECH-001","vote","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0259","Mexico","MEX-MECH-001","vote","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0260","Mexico","MEX-MECH-001","vote","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0261","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0262","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0263","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0264","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0265","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0266","Mexico","MEX-MECH-001","vote","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 2 Num. 1","","statutory","4","discretionary","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0267","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0268","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0269","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0270","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0271","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0272","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-003","Suprema Corte de Justicia de la Nación (SCJN)","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0273","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0274","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0275","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0276","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0277","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-008","Fiscalía General de la República (FGR)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0278","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-004","Congreso de la Unión — Cámara de Diputados","MEX-ACT-007","Ciudadanos / Ciudadanas","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0279","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-001","Instituto Nacional Electoral (INE)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0280","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-006","Partidos Políticos Nacionales","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0281","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-010","Organismos Públicos Locales (OPLEs)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
"MEX-V2-SUP-0282","Mexico","MEX-MECH-013","electoral_authority_internal_governance","MEX-ACT-009","Secretaría de la Función Pública / Órganos Internos de Control","MEX-ACT-002","Tribunal Electoral del Poder Judicial de la Federación (TEPJF)","unknown_functional_relationship","unknown_stage","MEX-LGPP","MEX-LGPP 4 Num. 1","","statutory","4","mandatory","no","no","no","low","competence_assignment","true","obligation/faculty → reference in same source/mechanism; functional direction inferred"
