"edge_id","country","source_actor_id","source_actor_name","source_role","target_actor_id","target_actor_name","target_role","mechanism_id","mechanism_name","mechanism_category","relationship_type","process_stage","edge_confidence","legal_anchor_type","anchor_strength","anchor_category","derivation_method","manual_review_required","notes"
"CRC-EDGE-0779","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0780","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","reviews","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0781","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0782","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0783","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0784","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","mandates","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0785","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0786","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0787","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0788","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0789","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0790","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0791","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0792","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0793","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0794","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0795","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","reviews","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0796","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","oversees","transparency_and_reporting","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0797","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-MECH-TRANSPARENCY","transparency_and_accountability","transparency","coordinates_with","transparency_and_reporting","low","regulatory_or_legislative_procedural","2","administrative","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0798","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","regulates","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0799","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0800","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0801","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","oversees","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0802","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","mandates","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0803","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","supervises","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0804","Costa Rica","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","administers","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0805","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-001","Tribunal Supremo de Elecciones (TSE)","orchestrator","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","reviews","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0806","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0807","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0808","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0809","Costa Rica","CRC-ACT-002","Registro Civil","subordinate","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0810","Costa Rica","CRC-ACT-006","Partidos Políticos","political_actor","CRC-ACT-007","Ciudadanos / Ciudadanas","rights_holder","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0811","Costa Rica","CRC-ACT-004","Sala Constitucional (Sala IV)","adjudicator","CRC-ACT-006","Partidos Políticos","political_actor","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","reviews","results_certification","medium","statutory","4","statutory","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0812","Costa Rica","CRC-ACT-009","Corte Suprema de Justicia","supervisor","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0813","Costa Rica","CRC-ACT-005","Asamblea Legislativa","legislator","CRC-ACT-008","Poder Ejecutivo","executive","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
"CRC-EDGE-0814","Costa Rica","CRC-ACT-008","Poder Ejecutivo","executive","CRC-ACT-002","Registro Civil","subordinate","CRC-MECH-LEGISLATIVE_","legislative_petition_or_participation","legislative","coordinates_with","citizen_initiative_processing","medium","constitutional","5","constitutional","role_hierarchy_only","false","CRC: no relationship_type in source data; confidence from anchor_strength"
